# P_DO 04/05/04 16:14:12 Path=D:\Data\040504
# Sensitivity=3 mV Excitation=0.05000 V Phase=92.00
#
# 040504/11
1.06934E+0	-7.25986E-5	-2.26316E-4
1.03516E+0	-7.31158E-5	-2.26702E-4
1.00098E+0	-7.36194E-5	-2.26685E-4
9.66797E-1	-7.39179E-5	-2.26573E-4
9.32617E-1	-7.42124E-5	-2.26361E-4
8.98437E-1	-7.42124E-5	-2.26361E-4
8.64258E-1	-7.43134E-5	-2.26357E-4
8.30078E-1	-7.46119E-5	-2.26246E-4
7.95898E-1	-7.48165E-5	-2.26340E-4
7.61719E-1	-7.51221E-5	-2.26430E-4
7.27539E-1	-7.55176E-5	-2.26214E-4
6.93359E-1	-7.57190E-5	-2.26207E-4
6.59180E-1	-7.59166E-5	-2.26100E-4
6.25000E-1	-7.60101E-5	-2.25896E-4
5.90820E-1	-7.62081E-5	-2.25788E-4
5.56641E-1	-7.64091E-5	-2.25781E-4
5.22461E-1	-7.69302E-5	-2.26266E-4
4.88281E-1	-7.75374E-5	-2.26346E-4
4.54102E-1	-7.78394E-5	-2.26335E-4
4.19922E-1	-7.83394E-5	-2.26217E-4
3.85742E-1	-7.87349E-5	-2.26002E-4
3.51562E-1	-7.89255E-5	-2.25693E-4
3.17383E-1	-7.91199E-5	-2.25484E-4
2.83203E-1	-7.93139E-5	-2.25276E-4
2.49023E-1	-7.94043E-5	-2.24971E-4
2.14844E-1	-7.95949E-5	-2.24662E-4
1.80664E-1	-7.96849E-5	-2.24357E-4
1.46484E-1	-7.96778E-5	-2.24155E-4
1.12305E-1	-7.96673E-5	-2.23853E-4
7.81250E-2	-7.97612E-5	-2.23649E-4
4.39453E-2	-7.98582E-5	-2.23544E-4
9.76562E-3	-7.99517E-5	-2.23339E-4
-2.44141E-2	-8.00421E-5	-2.23033E-4
-5.85937E-2	-8.00386E-5	-2.22933E-4
-9.27734E-2	-8.00351E-5	-2.22833E-4
-1.26953E-1	-8.00280E-5	-2.22631E-4
-1.61133E-1	-7.99201E-5	-2.22433E-4
-1.95312E-1	-7.98231E-5	-2.22538E-4
-2.29492E-1	-7.98266E-5	-2.22638E-4
-2.63672E-1	-7.99271E-5	-2.22634E-4
-2.97852E-1	-8.00246E-5	-2.22531E-4
-3.32031E-1	-8.00175E-5	-2.22329E-4
-3.66211E-1	-8.00070E-5	-2.22027E-4
-4.00391E-1	-7.99025E-5	-2.21930E-4
-4.34570E-1	-7.98990E-5	-2.21830E-4
-4.68750E-1	-7.98990E-5	-2.21830E-4
-5.02930E-1	-7.98955E-5	-2.21729E-4
-5.37109E-1	-7.97879E-5	-2.21531E-4
-5.71289E-1	-7.96839E-5	-2.21434E-4
-6.05469E-1	-7.95865E-5	-2.21538E-4
-6.39648E-1	-7.94824E-5	-2.21441E-4
-6.73828E-1	-7.93819E-5	-2.21445E-4
-7.08008E-1	-7.92778E-5	-2.21347E-4
-7.42187E-1	-7.91698E-5	-2.21150E-4
-7.76367E-1	-7.89652E-5	-2.21056E-4
-8.10547E-1	-7.87567E-5	-2.20862E-4
-8.44727E-1	-7.85416E-5	-2.20466E-4
-8.78906E-1	-7.82255E-5	-2.20074E-4
-9.13086E-1	-7.76039E-5	-2.19592E-4
-9.47266E-1	-7.63822E-5	-2.19232E-4
-9.81445E-1	-7.39080E-5	-2.20527E-4
-1.01563E+0	-7.27791E-5	-2.25706E-4
-1.04980E+0	-7.50681E-5	-2.30665E-4
-1.08398E+0	-7.81547E-5	-2.32471E-4
-1.11816E+0	-8.03514E-5	-2.31891E-4
-1.15234E+0	-8.16034E-5	-2.30234E-4
-1.18652E+0	-8.21512E-5	-2.28603E-4
-1.22070E+0	-8.24145E-5	-2.27485E-4
-1.25488E+0	-8.24834E-5	-2.26576E-4
-1.28906E+0	-8.23583E-5	-2.25875E-4
-1.32324E+0	-8.24413E-5	-2.25368E-4
-1.35742E+0	-8.24272E-5	-2.24966E-4
-1.39160E+0	-8.24166E-5	-2.24664E-4
-1.42578E+0	-8.24096E-5	-2.24463E-4
-1.45996E+0	-8.22950E-5	-2.24063E-4
-1.49414E+0	-8.22810E-5	-2.23661E-4
-1.52832E+0	-8.22740E-5	-2.23460E-4
-1.56250E+0	-8.22704E-5	-2.23359E-4
-1.59668E+0	-8.22669E-5	-2.23258E-4
-1.63086E+0	-8.23604E-5	-2.23054E-4
-1.66504E+0	-8.23569E-5	-2.22953E-4
-1.69922E+0	-8.23569E-5	-2.22953E-4
-1.73340E+0	-8.23569E-5	-2.22953E-4
-1.76758E+0	-8.22529E-5	-2.22856E-4
-1.80176E+0	-8.22494E-5	-2.22755E-4
-1.83594E+0	-8.22494E-5	-2.22755E-4
-1.87012E+0	-8.22564E-5	-2.22956E-4
-1.90430E+0	-8.22529E-5	-2.22856E-4
-1.93848E+0	-8.22494E-5	-2.22755E-4
-1.97266E+0	-8.22494E-5	-2.22755E-4
-2.00684E+0	-8.22458E-5	-2.22654E-4
-2.04102E+0	-8.22423E-5	-2.22553E-4
-2.07520E+0	-8.21308E-5	-2.22255E-4
-2.10938E+0	-8.21273E-5	-2.22155E-4
-2.14355E+0	-8.21238E-5	-2.22054E-4
